wagnum,month,target_month,target_day,60d_opor_station_sign_max,5d_st_river_sign_mean,60d_st_border_sign_mean,60d_st_car_sign_max,30d_st_car_sign_max,60d_avg_distance_max,5d_st_sea_sign_max,30d_st_freigh_sign_mean,10d_st_sea_sign_mean,60d_st_freigh_sign_max,10d_avg_distance_max,60d_st_sea_sign_mean,10d_opor_station_sign_mean,10d_naliv_mean,30d_diff_mean,30d_st_border_sign_mean,30d_st_freigh_sign_max,60d_st_freigh_sign_mean,30d_st_border_sign_max,5d_opor_station_sign_max,60d_st_ferry_sign_mean,5d_st_ferry_sign_max,10d_st_ferry_sign_mean,60d_naval_mean,10d_st_freigh_sign_mean,5d_st_sea_sign_mean,5d_skoroport_mean,10d_st_border_sign_mean,10d_opor_station_sign_max,5d_st_freigh_sign_mean,30d_opor_station_sign_mean,60d_opor_station_sign_mean,5d_openvagons_mean,10d_st_car_sign_max,60d_openvagons_mean,30d_openvagons_mean,5d_st_border_sign_max,10d_diff_mean,5d_diff_mean,10d_st_river_sign_mean,60d_st_sea_sign_max,60d_st_car_sign_mean,10d_another_road_max,60d_naliv_mean,10d_naval_mean,10d_skoroport_mean,5d_opor_station_sign_mean,30d_nasip_mean,10d_soprovod_mean,30d_isload_mean,60d_nasip_mean,60d_st_river_sign_max,60d_diff_mean,10d_nasip_mean,30d_avg_distance_max,5d_st_border_sign_mean,30d_naval_mean,5d_avg_distance_min,60d_skoroport_mean,5d_avg_distance_max,60d_isload_mean,10d_openvagons_mean,30d_st_sea_sign_mean,10d_smerz_mean,5d_smerz_mean,10d_isload_mean,10d_st_ferry_sign_max,5d_another_road_max,5d_soprovod_mean,30d_naliv_mean,5d_naval_mean,5d_st_car_sign_max,30d_st_ferry_sign_mean,60d_st_river_sign_mean,5d_naliv_mean,60d_st_ferry_sign_max,10d_st_border_sign_max,10d_st_freigh_sign_max,30d_st_car_sign_mean,10d_avg_distance_min,5d_st_car_sign_mean,30d_another_road_max,5d_st_ferry_sign_mean,30d_smerz_mean,30d_opor_station_sign_max,10d_st_river_sign_max,60d_smerz_mean,30d_soprovod_mean,30d_st_river_sign_max,30d_skoroport_mean,5d_st_freigh_sign_max,10d_st_sea_sign_max,30d_avg_distance_min,60d_st_border_sign_max,30d_st_ferry_sign_max,5d_st_river_sign_max,30d_st_river_sign_mean,30d_st_sea_sign_max,60d_soprovod_mean,60d_another_road_max,5d_isload_mean,10d_st_car_sign_mean,60d_avg_distance_min,5d_nasip_mean,date_kap,date_dep,kod_vrab,date_pl_rem,days_to_pl_rem,last_rem_date,days_from_last_rem,ost_prob,manage_type,rod_id_x,reestr_state,ownership_type,model,rod_id_y,gruz,cnsi_gruz_capacity,cnsi_volumek,tara,date_build,srok_sl,zavod_build,date_iskl,cnsi_probeg_dr,cnsi_probeg_kr,kuzov,telega,tormoz,tipvozd,tippogl,norma_km,ownertype,expected_srok_sl_y,expected_srok_sl_y_b,date_build_b
132,2023-02-01,0,0,,7.0,,,0.0,,9.0,317.2,9.0,,4453.9,,0.0,0.0,94.36666666666666,11.2,335.0,,12.0,0.0,,3.0,3.0,,335.0,9.0,0.0,12.0,0.0,335.0,0.3,,0.0,0.0,,0.0,12.0,42.3,69.2,7.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,,,,0.0,4453.9,12.0,0.0,4453.9,,4453.9,,0.0,8.1,0.0,0.0,0.5,3.0,1.0,0.0,0.0,0.0,0.0,2.7,,0.0,,12.0,335.0,0.0,3991.75,0.0,1.0,3.0,0.0,3.0,7.0,,0.0,7.0,0.0,335.0,9.0,228.25,,3.0,7.0,7.0,9.0,,,1.0,0.0,,0.0,,2019-11-25,1,2022-11-25,-68,2019-11-25,1164,151412,0,0,1,0,11-280,0,680,680,138.0,258,2010-03-28,2039-12-18,1,,110,160,2,9,2,4,11,160000,0,29.745205479452054,long,"(2007, 2017]"
133,2023-02-01,0,0,,3.0,,,2.0,,0.0,178.56666666666666,0.0,,1018.0,,0.0,0.0,205.16666666666666,1.9333333333333333,208.0,,5.0,0.0,,0.0,0.0,,162.5,0.0,0.0,4.0,0.0,117.0,0.0,,0.0,2.0,,0.0,5.0,501.6,144.0,4.5,,,1.0,,0.5,0.0,0.0,0.16666666666666666,0.0,0.5666666666666667,,,,0.5,2578.25,5.0,0.16666666666666666,987.75,,987.75,,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,,5.0,208.0,0.7333333333333333,972.25,0.0,1.0,0.0,0.0,0.0,6.0,,0.0,7.0,0.0,117.0,0.0,832.5714285714286,,0.0,3.0,5.5,0.0,,,1.0,1.0,,1.0,,2019-11-07,1,2022-11-07,-86,2019-11-07,1182,140966,0,0,1,0,11-280,0,680,680,138.0,257,2009-07-06,2040-05-04,1,,110,160,2,9,2,6,11,160000,0,30.84931506849315,long,"(2007, 2017]"
134,2023-02-01,0,0,,2.4,,,0.0,,0.0,119.43333333333334,0.0,,1985.6923076923076,,5.6,0.0,32.43333333333333,3.8,281.0,,6.0,7.0,,0.0,0.0,,183.4,0.0,0.0,4.8,7.0,207.8,4.433333333333334,,0.0,0.0,,0.0,6.0,6.3,12.6,1.2,,,1.0,,0.0,0.0,4.2,0.0,0.0,0.06666666666666667,,,,0.0,2078.3636363636365,3.6,0.0,1970.0,,1985.6923076923076,,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,6.0,281.0,0.0,1970.0,0.0,1.0,0.0,0.0,7.0,6.0,,0.0,6.0,0.0,281.0,0.0,1784.5564338835438,,0.0,6.0,0.4,0.0,,,0.4,0.0,,0.0,,2020-05-20,1,2023-05-20,108,2020-05-20,987,48860,0,0,1,0,11-280,0,680,680,138.0,257,2007-03-11,2041-05-20,1,,110,160,2,9,2,1,11,160000,0,34.21643835616438,long,"(2000, 2007]"
135,2023-02-01,0,0,,5.0,,,1.0,,18.0,217.46666666666667,14.4,,1782.2,,0.6,0.0,238.5,5.333333333333333,335.0,,12.0,0.0,,2.0,1.6,,285.0,18.0,0.0,5.6,3.0,317.0,1.9,,0.0,1.0,,0.0,6.0,314.1,620.8,5.4,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.6,,,,0.0,2944.5,6.0,0.0,1782.2,,1782.2,,0.0,5.7,0.0,0.0,0.8,2.0,1.0,0.0,0.0,0.0,1.0,0.8333333333333334,,0.0,,6.0,317.0,0.26666666666666666,1134.867924528302,1.0,1.0,2.0,0.0,3.0,7.0,,0.0,7.0,0.0,317.0,18.0,874.5,,3.0,5.0,6.466666666666667,18.0,,,1.0,0.8,,0.0,,2019-07-21,1,2022-07-21,-195,2019-07-21,1291,122512,0,0,1,0,11-280,0,680,680,138.0,257,2008-03-21,2041-01-05,1,,110,160,2,9,2,1,11,160000,0,32.81643835616438,long,"(2007, 2017]"
136,2023-02-01,0,0,,2.2,,,2.0,,0.0,150.1,0.0,,3155.3636363636365,,0.0,0.0,160.73333333333332,4.466666666666667,208.0,,6.0,0.0,,0.0,0.0,,152.6,0.0,0.0,4.8,0.0,151.8,0.0,,0.0,2.0,,0.0,6.0,16.6,33.2,3.2,,,1.0,,0.2,0.0,0.0,0.06666666666666667,0.0,0.6,,,,0.2,3155.3636363636365,5.4,0.06666666666666667,1169.96875,,3155.3636363636365,,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.4,0.0,0.0,,0.0,,6.0,208.0,0.6,1169.96875,0.0,1.0,0.0,0.0,0.0,6.0,,0.0,6.0,0.0,204.0,0.0,1169.96875,,0.0,3.0,3.7666666666666666,0.0,,,0.4,0.4,,0.4,,2019-11-04,1,2022-11-04,-89,2019-11-04,1185,144235,0,0,1,0,11-280,0,680,680,138.0,258,2007-07-21,2042-05-28,1,,110,160,2,9,2,4,4,160000,0,34.87671232876713,long,"(2000, 2007]"
137,2023-02-01,0,0,,8.0,,,0.0,,0.0,318.53333333333336,0.0,,1168.4761904761904,,0.0,0.0,98.13333333333334,4.933333333333334,447.0,,11.0,0.0,,0.0,0.0,,262.0,0.0,0.0,1.0,0.0,262.0,0.0,,0.0,0.0,,0.0,1.0,15.6,0.0,8.0,,,0.0,,0.0,0.0,0.0,0.4666666666666667,0.0,0.2,,,,0.0,1784.5564338835438,1.0,0.4666666666666667,1168.4761904761904,,1168.4761904761904,,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,,0.0,,1.0,262.0,0.0,1168.4761904761904,0.0,1.0,0.0,0.0,0.0,8.0,,0.0,8.0,0.0,262.0,0.0,909.0,,2.0,8.0,5.066666666666666,9.0,,,0.0,0.0,,0.0,,2019-10-11,1,2022-10-11,-113,2019-10-11,1209,145562,0,0,1,0,11-280,0,680,680,138.0,257,2007-09-07,2040-10-19,1,,110,160,2,9,2,6,11,160000,0,33.13972602739726,long,"(2000, 2007]"
138,2023-02-01,0,0,,3.0,,,2.0,,0.0,209.73333333333332,0.0,,1784.5564338835438,,0.0,0.0,266.06666666666666,5.3,317.0,,6.0,0.0,,0.0,0.0,,117.0,0.0,0.0,5.0,0.0,117.0,0.0,,0.0,0.0,,0.0,5.0,134.5,27.2,3.0,,,1.0,,0.0,0.0,0.0,0.5,0.0,0.4666666666666667,,,,0.0,1784.5564338835438,5.0,0.5,1169.96875,,1169.96875,,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,,0.0,,5.0,117.0,0.5666666666666667,1169.96875,0.0,1.0,0.0,0.0,0.0,3.0,,0.0,6.0,0.0,117.0,0.0,153.5,,2.0,3.0,4.066666666666666,18.0,,,0.0,0.0,,0.0,,2019-12-27,1,2022-12-27,-36,2019-12-27,1132,151538,0,0,1,0,11-280,0,680,680,138.0,257,2008-06-13,2040-07-22,1,,110,160,2,9,2,1,2,160000,0,32.12876712328767,long,"(2007, 2017]"
139,2023-02-01,0,0,,7.0,,,0.0,,0.0,157.0,0.0,,2327.722972972973,,3.0,0.0,183.43333333333334,4.0,157.0,,4.0,3.0,,0.0,0.0,,157.0,0.0,0.0,4.0,3.0,157.0,3.0,,0.0,0.0,,0.0,4.0,108.0,0.0,7.0,,,1.0,,0.0,0.0,3.0,0.0,0.0,0.5666666666666667,,,,0.0,4385.0,4.0,0.0,2327.722972972973,,2327.722972972973,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,4.0,157.0,0.0,2327.722972972973,0.0,1.0,0.0,0.0,3.0,7.0,,0.0,7.0,0.0,157.0,0.0,1786.7841726618706,,0.0,7.0,7.0,0.0,,,1.0,0.0,,0.0,,2019-11-06,1,2022-11-06,-87,2019-11-06,1183,150441,0,0,1,0,11-280,0,680,680,138.0,258,2009-04-19,2040-06-05,1,,110,160,2,9,2,4,11,160000,0,31.15068493150685,long,"(2007, 2017]"
140,2023-02-01,0,0,,8.0,,,0.0,,0.0,184.66666666666666,0.0,,2936.1,,0.0,0.0,252.86666666666667,3.1333333333333333,262.0,,5.0,0.0,,0.0,0.0,,262.0,0.0,0.0,1.0,0.0,262.0,0.0,,0.0,0.0,,0.0,1.0,0.0,0.0,8.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,2936.1,1.0,0.0,2936.1,,2936.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,262.0,0.0,2936.1,0.0,0.0,0.0,0.0,0.0,8.0,,0.0,8.0,0.0,262.0,0.0,1153.142857142857,,0.0,8.0,5.333333333333333,0.0,,,0.0,0.0,,0.0,,2019-10-14,1,2022-10-14,-110,2019-10-14,1206,142204,0,0,1,0,11-280,0,680,680,138.0,258,2010-09-01,2039-12-27,1,,110,160,2,9,2,6,11,160000,0,29.339726027397262,long,"(2007, 2017]"
141,2023-02-01,0,0,,7.0,,,0.0,,0.0,157.0,0.0,,1565.6852791878173,,3.0,0.0,101.73333333333333,4.0,157.0,,4.0,3.0,,0.0,0.0,,157.0,0.0,0.0,4.0,3.0,157.0,3.0,,0.0,0.0,,0.0,4.0,4.8,0.0,7.0,,,1.0,,0.0,0.0,3.0,0.0,0.0,0.13333333333333333,,,,0.0,1879.835294117647,4.0,0.0,1565.6852791878173,,1565.6852791878173,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,4.0,157.0,0.0,676.2,0.0,1.0,0.0,0.0,3.0,7.0,,0.0,7.0,0.0,157.0,0.0,676.2,,0.0,7.0,7.0,0.0,,,0.0,0.0,,0.0,,2019-11-27,1,2022-11-27,-66,2019-11-27,1162,147282,0,0,1,0,11-280,0,680,680,138.0,260,2008-01-03,2040-04-19,1,,110,160,2,9,2,6,2,160000,0,32.31506849315068,long,"(2007, 2017]"
142,2023-02-01,0,0,,1.0,,,0.0,,0.0,119.73333333333333,0.0,,1126.2608695652175,,0.0,0.0,112.83333333333333,6.533333333333333,204.0,,7.0,0.0,,0.0,0.0,,204.0,0.0,0.0,6.0,0.0,204.0,0.0,,0.0,0.0,,0.0,6.0,0.0,0.0,1.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1498.9333333333334,6.0,0.0,1126.2608695652175,,1126.2608695652175,,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,,0.0,,6.0,204.0,0.0,1126.2608695652175,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,204.0,0.0,1126.2608695652175,,1.0,1.0,0.4666666666666667,1.0,,,0.0,0.0,,0.0,,2019-10-30,1,2022-10-30,-94,2019-10-30,1190,152294,0,0,1,0,11-280,0,680,680,138.0,257,2007-04-04,2041-06-08,1,,110,160,2,9,2,6,11,160000,0,34.202739726027396,long,"(2000, 2007]"
143,2023-02-01,0,0,,6.0,,,2.0,,0.0,62.4,0.0,,2266.0,,0.0,0.0,25.1,0.9,208.0,,3.0,0.0,,0.0,0.0,,187.2,0.0,0.0,2.7,0.0,208.0,0.0,,0.0,2.0,,0.0,3.0,6.6,0.0,5.4,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,,,,0.0,2266.0,3.0,0.0,918.5555555555555,,918.5555555555555,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,,0.0,,3.0,208.0,0.6,918.5555555555555,2.0,1.0,0.0,0.0,0.0,6.0,,0.0,6.0,0.0,208.0,0.0,918.5555555555555,,0.0,6.0,1.8,0.0,,,0.0,1.8,,0.0,,2019-10-02,1,2022-10-02,-122,2019-10-02,1218,150618,0,0,1,0,11-280,0,680,680,138.0,257,2009-01-13,2041-09-11,1,,110,160,2,9,2,4,11,160000,0,32.68219178082192,long,"(2007, 2017]"
144,2023-02-01,0,0,,6.0,,,0.0,,0.0,277.53333333333336,0.0,,1784.5564338835438,,0.0,0.0,53.833333333333336,0.06666666666666667,281.0,,2.0,0.0,,0.0,0.0,,281.0,0.0,0.0,0.0,0.0,281.0,0.0,,0.0,0.0,,0.0,0.0,74.4,0.0,6.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,,,,0.0,1784.5564338835438,0.0,0.0,1286.8478260869565,,1286.8478260869565,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,,0.0,,0.0,281.0,0.0,1286.8478260869565,0.0,1.0,0.0,0.0,0.0,6.0,,0.0,9.0,0.0,281.0,0.0,926.6111111111111,,1.0,6.0,6.1,0.0,,,0.0,0.0,,0.0,2021-10-12,2019-01-23,0,2024-10-12,619,2021-10-12,477,113410,0,0,1,0,11-280,0,680,680,138.0,257,2008-11-07,2040-10-06,1,,110,160,2,9,2,6,5,160000,0,31.934246575342467,long,"(2007, 2017]"
145,2023-02-01,0,0,,4.0,,,0.0,,0.0,168.5,0.0,,1599.3333333333333,,0.0,0.0,70.56666666666666,0.0,281.0,,0.0,0.0,,0.0,0.0,,84.0,0.0,0.0,0.0,0.0,105.0,0.0,,0.0,0.0,,0.0,0.0,201.0,402.0,3.2,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.5,,,,0.0,1861.0,0.0,0.0,1599.3333333333333,,1599.3333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,105.0,0.0,1449.95,0.0,1.0,0.0,0.0,0.0,4.0,,0.0,6.0,0.0,105.0,0.0,1449.95,,0.0,4.0,4.066666666666666,0.0,,,0.0,0.0,,0.0,,2019-11-21,1,2022-11-21,-72,2019-11-21,1168,153358,0,0,1,0,11-280,0,680,680,138.0,257,2008-02-03,2040-10-24,1,,110,160,2,9,2,4,11,160000,0,32.74520547945205,long,"(2007, 2017]"
146,2023-02-01,0,0,,3.6,,,2.0,,0.0,79.33333333333333,0.0,,1881.9285714285713,,0.0,0.0,149.73333333333332,1.5666666666666667,208.0,,7.0,0.0,,0.0,0.0,,145.6,0.0,0.0,2.1,0.0,124.8,0.0,,0.0,2.0,,0.0,3.0,304.2,8.8,4.2,,,1.0,,1.0,0.0,0.0,1.0,0.0,0.36666666666666664,,,,1.0,1881.9285714285713,1.8,1.0,830.8571428571429,,1881.9285714285713,,0.0,0.06666666666666667,0.0,0.0,0.7,0.0,1.0,0.0,0.0,1.0,2.0,0.06666666666666667,,0.0,,3.0,208.0,0.7333333333333333,505.8,1.2,1.0,0.0,0.0,0.0,6.0,,0.0,6.0,0.0,208.0,0.0,505.8,,1.0,6.0,2.2,1.0,,,0.4,1.4,,1.0,,2019-12-26,1,2022-12-26,-37,2019-12-26,1133,154999,0,0,1,0,11-280,0,680,680,138.0,258,2008-12-03,2040-07-20,1,,110,160,2,9,2,6,2,160000,0,31.649315068493152,long,"(2007, 2017]"
147,2023-02-01,0,0,,7.0,,,0.0,,0.0,157.0,0.0,,2001.6883116883116,,3.0,0.0,87.9,4.0,157.0,,4.0,3.0,,0.0,0.0,,157.0,0.0,0.0,4.0,3.0,157.0,3.0,,0.0,0.0,,0.0,4.0,0.0,0.0,7.0,,,1.0,,0.0,0.0,3.0,0.0,0.0,0.7666666666666667,,,,0.0,2045.90625,4.0,0.0,2001.6883116883116,,2001.6883116883116,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,4.0,157.0,0.0,2001.6883116883116,0.0,1.0,0.0,0.0,3.0,7.0,,0.0,7.0,0.0,157.0,0.0,1879.835294117647,,0.0,7.0,7.0,0.0,,,1.0,0.0,,0.0,,2019-10-18,1,2022-10-18,-106,2019-10-18,1202,147013,0,0,1,0,11-280,0,680,680,138.0,258,2009-03-31,2040-10-21,1,,110,160,2,9,2,6,11,160000,0,31.58082191780822,long,"(2007, 2017]"
148,2023-02-01,0,0,,6.0,,,0.0,,0.0,284.6,0.0,,2663.076923076923,,0.0,0.0,101.23333333333333,0.8,335.0,,12.0,0.0,,0.0,0.0,,281.0,0.0,0.0,0.0,0.0,281.0,0.0,,0.0,0.0,,0.0,0.0,30.3,60.6,6.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.5,,,,0.0,2663.076923076923,0.0,0.0,1346.0,,2663.076923076923,,0.0,0.6,0.0,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.2,,0.0,,0.0,281.0,0.0,1346.0,0.0,1.0,0.0,0.0,0.0,6.0,,0.0,7.0,0.0,281.0,0.0,1346.0,,3.0,6.0,6.066666666666666,9.0,,,0.4,0.0,,0.0,,2019-11-12,1,2022-11-12,-81,2019-11-12,1177,156253,0,0,1,0,11-280,0,680,680,138.0,258,2009-10-21,2039-11-25,1,,110,160,2,9,2,4,11,160000,0,30.115068493150684,long,"(2007, 2017]"
149,2023-02-01,0,0,,7.0,,,0.0,,0.0,157.26666666666668,0.0,,2001.6883116883116,,3.0,0.0,256.0,3.933333333333333,281.0,,5.0,3.0,,0.0,0.0,,157.0,0.0,0.0,4.0,3.0,157.0,2.2,,0.0,0.0,,0.0,4.0,167.5,112.0,7.0,,,1.0,,0.0,0.0,3.0,0.0,0.0,0.6333333333333333,,,,0.0,2758.782608695652,4.0,0.0,2001.6883116883116,,2001.6883116883116,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,4.0,157.0,0.0,2001.6883116883116,0.0,1.0,0.0,0.0,3.0,7.0,,0.0,7.0,0.0,157.0,0.0,1784.5564338835438,,0.0,7.0,6.133333333333334,0.0,,,1.0,0.0,,0.0,,2019-11-20,1,2022-11-20,-73,2019-11-20,1169,147798,0,0,1,0,11-280,0,680,680,138.0,257,2009-04-29,2041-12-02,1,,110,160,2,9,2,4,2,160000,0,32.61643835616438,long,"(2007, 2017]"
150,2023-02-01,0,0,,5.0,,,1.0,,18.0,289.5,15.4,,2438.714285714286,,0.0,0.0,305.53333333333336,3.0,317.0,,6.0,0.0,,2.0,1.6,,306.0,18.0,0.0,4.8,0.0,317.0,0.0,,0.0,1.0,,0.0,6.0,145.0,0.0,6.2,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.7666666666666667,,,,0.0,2438.714285714286,6.0,0.0,2438.714285714286,,2438.714285714286,,0.0,11.5,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,,0.0,,6.0,317.0,0.5,548.5714285714286,1.0,1.0,2.0,0.0,0.0,11.0,,0.0,11.0,0.0,317.0,18.0,548.5714285714286,,2.0,5.0,8.0,18.0,,,1.0,0.8,,0.0,,2019-11-24,1,2022-11-24,-69,2019-11-24,1165,144448,0,0,1,0,11-280,0,680,680,138.0,257,2008-08-31,2041-10-24,1,,110,160,2,9,2,4,5,160000,0,33.16986301369863,long,"(2007, 2017]"
151,2023-02-01,0,0,,4.0,,,0.0,,0.0,139.0,0.0,,2026.0239234449762,,0.0,0.0,102.6,0.0,207.0,,0.0,0.0,,0.0,0.0,,105.0,0.0,0.0,0.0,0.0,105.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,,,0.0,,0.0,0.0,0.0,0.2,0.0,0.0,,,,0.0,3625.6666666666665,0.0,0.2,2026.0239234449762,,2026.0239234449762,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,105.0,0.0,2026.0239234449762,0.0,1.0,0.0,0.0,0.0,4.0,,0.0,7.0,0.0,105.0,0.0,2026.0239234449762,,0.0,4.0,5.0,0.0,,,0.0,0.0,,0.0,2021-03-23,2018-07-15,0,2024-03-23,416,2021-03-23,680,62046,0,0,1,0,11-280,0,680,680,138.0,258,2008-06-20,2039-07-12,1,,110,160,2,9,2,6,11,160000,0,31.07945205479452,long,"(2007, 2017]"
152,2023-02-01,0,0,,7.0,,,0.0,,9.0,335.0,9.0,,1974.0,,0.0,0.0,76.56666666666666,12.0,335.0,,12.0,0.0,,3.0,3.0,,335.0,9.0,0.0,12.0,0.0,335.0,0.0,,0.0,0.0,,0.0,12.0,52.5,41.0,7.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3008.684210526316,12.0,0.0,1784.5564338835438,,1974.0,,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,,12.0,335.0,0.0,133.0,0.0,0.0,3.0,0.0,0.0,7.0,,0.0,7.0,0.0,335.0,9.0,133.0,,3.0,7.0,7.0,9.0,,,0.0,0.0,,0.0,2021-07-14,2018-10-20,0,2024-07-14,529,2021-07-14,567,86159,0,0,1,0,11-280,0,680,680,138.0,258,2008-06-28,2040-06-14,1,,110,160,2,9,2,6,11,160000,0,31.983561643835618,long,"(2007, 2017]"
153,2023-02-01,0,0,,5.0,,,1.0,,18.0,377.6666666666667,18.0,,944.6153846153846,,0.0,0.0,221.46666666666667,8.333333333333334,447.0,,11.0,0.0,,2.0,2.0,,317.0,18.0,0.0,6.0,0.0,317.0,0.0,,0.0,1.0,,0.0,6.0,490.3,365.8,5.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,,,,0.0,944.6153846153846,6.0,0.0,944.6153846153846,,944.6153846153846,,0.0,13.8,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,,0.0,,6.0,317.0,0.5333333333333333,944.6153846153846,1.0,1.0,2.0,0.0,0.0,5.0,,0.0,5.0,0.0,317.0,18.0,377.2857142857143,,2.0,5.0,3.6,18.0,,,1.0,1.0,,0.0,,2019-11-25,1,2022-11-25,-68,2019-11-25,1164,143552,0,0,1,0,11-280,0,680,680,138.0,247,2009-09-05,2041-06-22,1,,110,160,2,9,2,4,2,160000,0,31.816438356164383,long,"(2007, 2017]"
154,2023-02-01,0,0,,5.8,,,0.0,,9.0,304.3333333333333,7.2,,6412.857142857143,,0.0,0.0,174.73333333333332,10.4,335.0,,12.0,0.0,,3.0,2.4,,289.0,5.4,0.0,9.6,0.0,243.0,0.0,,0.0,0.0,,0.0,12.0,166.1,79.4,6.4,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.9,,,,0.0,6412.857142857143,7.2,0.0,2119.0982905982905,,6412.857142857143,,0.0,7.8,0.0,0.0,0.9,3.0,1.0,0.0,0.0,0.0,0.0,2.6,,0.0,,12.0,335.0,0.0,2119.0982905982905,0.0,1.0,1.8,0.0,0.0,7.0,,0.0,7.0,0.0,335.0,9.0,2119.0982905982905,,3.0,7.0,6.6,9.0,,,0.8,0.0,,0.0,,2019-10-21,1,2022-10-21,-103,2019-10-21,1199,138303,0,0,1,0,11-280,0,680,680,138.0,258,2006-12-14,2042-04-06,1,,110,160,2,9,2,1,11,160000,0,35.33424657534247,long,"(2000, 2007]"
155,2023-02-01,0,0,,0.0,,,0.0,,0.0,165.1,0.0,,1258.0,,7.0,0.0,21.966666666666665,3.2666666666666666,177.0,,6.0,7.0,,0.0,0.0,,159.0,0.0,0.0,6.0,7.0,159.0,2.3333333333333335,,0.0,0.0,,0.0,6.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,7.0,0.6,0.0,0.6,,,,0.0,2050.5263157894738,6.0,0.6,1258.0,,1258.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6333333333333333,,0.0,,6.0,159.0,0.0,1258.0,0.0,1.0,0.0,0.0,7.0,0.0,,0.0,9.0,0.0,159.0,0.0,1007.3076923076923,,1.0,0.0,5.7,0.0,,,0.0,0.0,,0.0,,2019-10-29,1,2022-10-29,-95,2019-10-29,1191,153874,0,0,1,0,11-280,0,680,680,138.0,258,2008-06-11,2040-12-31,1,,110,160,2,9,2,6,1,160000,0,32.57808219178082,long,"(2007, 2017]"
156,2023-02-01,0,0,,5.0,,,1.0,,18.0,317.0,18.0,,2256.95,,0.0,0.0,34.266666666666666,6.0,317.0,,6.0,0.0,,2.0,2.0,,317.0,18.0,0.0,6.0,0.0,317.0,0.0,,0.0,1.0,,0.0,6.0,0.0,0.0,5.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,,,,0.0,4701.5,6.0,0.0,2256.95,,2256.95,,0.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,,0.0,,6.0,317.0,1.0,2256.95,1.0,0.0,2.0,0.0,0.0,5.0,,0.0,5.0,0.0,317.0,18.0,1983.0,,2.0,5.0,5.0,18.0,,,0.0,1.0,,0.0,,2019-10-03,1,2022-10-03,-121,2019-10-03,1217,149348,0,0,1,0,11-280,0,680,680,138.0,260,2008-01-14,2039-04-13,1,,110,160,2,9,2,1,11,160000,0,31.265753424657536,long,"(2007, 2017]"
